gate_count,wire_length_um,fanout,logic_depth,frequency_hz,vdd_v,toggle_rate,temperature_k,power_mw,delay_ns,area_um2
2899,7271.424924380642,12,43,149282876.8725087,1.093809674838068,0.05400386277128102,275.522567047793,0.19642502981998738,3.269629710325193,3635.4186958677883
2267,1976.5995345157107,16,8,513111955.2355756,1.02256621290902,0.1062638156508479,257.90166677795935,0.12776676609437512,0.001,2358.4891790706633
32551,8933.155363827253,5,52,1017549325.8428059,0.7451635038918387,0.27678906829314576,325.17417299336614,6.573868054824609,28.940042869601143,26792.270072524967
12394,4366.319231531436,16,11,863510481.2379541,1.1774153198716517,0.0970514423046387,393.7733867506846,3.9136897553408945,22.861448463836524,10609.465967434831
4556,2060.2300000447794,17,64,1295422489.3465595,0.8527200661877035,0.04133775995885821,337.3654280349901,0.36141500981978225,10.524353060363874,4134.481079412347
4890,4436.41578386826,15,44,466171895.68472564,1.0034999916725291,0.36026594803536205,333.3106173776265,1.0369931036308115,9.857353088303233,4742.975499238235
42606,4146.563251804426,13,12,234039308.30020955,1.101550935402717,0.3943302236947922,374.0029527492886,10.770124610939401,53.69798469654245,34982.31847295551
31740,4346.297698987732,8,62,801733455.8290384,0.766427917229379,0.426810285253085,389.3423322729608,9.943146981792085,34.51879492568649,26045.76166608314
15502,5897.056805624724,2,61,1096274960.0739439,1.0260983711279366,0.4235277390659747,354.7832847288066,9.043891815233424,23.413463052466078,13837.731098551038
22777,5259.619876644021,8,39,1167803490.4613316,0.7161479983521062,0.19583719423252416,384.30660558067393,5.247375719184444,24.96891910051075,19308.969776246933
11627,1582.7936036409365,10,77,1242837694.730687,0.7508946557521705,0.36989029122525735,276.28244184926325,3.583749355756095,10.692119158908957,10039.929104475978
9792,749.2328192016995,7,17,1142457791.9469543,1.0615718172135709,0.29593404114700594,325.51105478105956,4.633426800719391,13.357015903066975,8358.476678019457
44323,7321.212942392751,10,43,566928744.8452564,0.777541077786397,0.02144850789829076,304.6907556390237,2.2643897337935757,37.22956285901484,36517.51381258289
44021,5641.202615690303,4,25,1552644498.3411033,0.9217533616526892,0.20678307375685462,299.87819547793896,14.20981434443226,41.829628368023165,36246.48523612254
9433,3654.1076039847107,11,51,266782497.30485728,0.8241662753886845,0.03591069002521472,282.13754493141846,0.6593904739283281,8.932385775225072,8649.417071820006
44001,8102.7424427309315,9,6,476872371.1491476,0.910614754334971,0.05084446716574635,384.09948743267284,6.777694962937152,47.206974637769186,36358.53763212618
12016,3941.778895183474,4,48,1504818217.1363168,0.7386101201457353,0.03744119910025581,317.5553828725766,0.9594271182096931,12.872971761361411,10566.115556087732
24897,7980.054387046014,3,34,631479654.7999783,1.0774502720204946,0.480863803766342,329.53810363837147,10.852443417899535,30.631478707945938,20399.311977867947
3612,3126.9856623725095,11,59,1037599539.0578699,0.7395205886970572,0.4236584854923758,291.4466045039805,0.9344196197459189,5.0286450446597115,3869.442731086965
24483,821.1684456974775,3,44,721675707.6255618,1.118957248680235,0.22516119397508827,394.4276339761419,9.465004990528811,36.901126099032304,19421.56271493627
49555,9333.132968619298,18,28,1063264302.0704061,1.0313044320847806,0.13151875920464257,341.68150049367466,11.715520584281562,56.20509601263602,40512.21626649291
18159,4006.0561798855942,19,46,758646019.8999937,0.9082927878321416,0.04550090646629137,250.10412682833572,0.9417791231831651,14.959694623920262,15181.287741687143
45974,7947.656471208841,14,32,1988995180.8214958,1.1332432717352459,0.22128616323221242,290.1838697202832,28.28867741103361,53.248086621250906,38025.87030954562
41994,2863.526918900814,11,55,779207419.7804787,0.7930656393381642,0.30417291171821526,399.9021387360833,12.261835800025661,43.75909184863746,34237.721483099645
15541,6499.014610024195,2,26,1291393893.0555263,0.8322821137074127,0.40058062832476526,396.2162235763964,7.588608441190121,21.91174998586174,13758.877542020073
36920,8745.77764525151,2,78,1787852113.536667,0.7685618308296033,0.03526488322704585,331.6924714894225,3.505683206979066,34.999179191494584,30392.60678599787
27531,512.2758211658052,2,78,1312076489.2930257,0.8907843466450174,0.2147563085831661,334.6175905126245,7.859767779197995,31.483782591161972,22773.87652702917
2585,8323.294070392283,10,12,1175128784.7082562,1.1933665923670438,0.48866014836042176,385.23827450338183,2.3160402916054723,10.6436045355681,3875.2505621648843
4943,5756.196749222094,15,18,1181535964.0367956,0.7805136889003472,0.06915306235218274,356.28489106855915,0.8144983638494241,9.238376099845292,4960.394125187753
24939,6113.970363694835,12,49,1043275350.7544324,1.1154882429328992,0.20614670344508748,389.8324579409753,11.154990311735357,37.475522440654395,20533.871976118833
20457,5279.264207979228,11,42,1634402762.6684647,1.025940035836536,0.14477710857169065,321.8699461565443,6.41841478913971,24.690665248231312,18160.433886237668
2021,8757.30352250806,17,36,195805748.88662574,0.7079070653059297,0.07567928414909171,396.3851075563902,0.2617477638886217,11.300416250922565,3612.6251630190054
12653,529.9902366328108,18,66,1781746825.0657225,1.17244509646885,0.42108338723808364,330.9324677332347,14.192459386834486,20.845946715579572,10532.182101598455
44573,2684.1810762048963,14,71,1213955218.4667213,1.1855456326124922,0.35158645306854797,346.7258453871576,31.478647158779125,60.181705610261275,35645.61257090374
14417,8770.049134705638,17,65,1712859120.3859217,1.1624503509307718,0.21166267727519017,262.38502913822924,7.56127988679413,17.217639300844564,13089.209003127005
41757,7548.222455066364,15,17,119746134.83399624,0.9508698288535169,0.1908429685439233,341.744514263706,4.27703307721092,43.95143458494674,34300.41995258655
10692,274.6870857681979,12,51,1751625167.5270736,0.8101875912379395,0.4155968921395488,365.16639197479344,6.060310700362629,16.414402137546464,9116.16437830827
46758,5218.362203776116,16,58,328261286.4292071,0.8956323387352407,0.05448408436935234,315.8956519508371,3.28682485876723,45.97487027572,38364.404525868136
7873,5342.769539055481,6,75,1470314212.1455584,1.0070957732081154,0.08194830742114981,325.3657314891804,1.7544163846409424,13.596133394900907,6391.116966011703
6675,4068.7331377663127,2,56,891390646.4869031,0.8894181904587248,0.4542095039658337,308.9991131706078,2.5314978273270263,9.545444971516991,5386.262943429739
1161,3044.193987413698,2,76,1394037543.0860562,1.0540858254348413,0.4104312604848572,395.35622609094526,0.9661240641521011,12.875548932002792,1019.2324689801306
38065,6849.076019082187,16,29,1293560501.586992,1.097787773888259,0.38969010365990436,321.49363544809347,25.826943862231893,44.98484369248841,32170.24864965108
27557,2157.125600577063,2,27,410453439.42775947,0.8046964493240287,0.3157482029088695,268.9317016304009,3.06344481125991,20.890771493507547,22074.48163423012
34763,8009.59076450989,8,78,1077766152.4503484,0.9024709541414002,0.15330052527095958,254.3308274257975,5.326688817868138,31.85288241580446,27982.05010465593
33606,8050.067891597971,7,34,626737899.0696274,1.17887218801303,0.4680454365776049,365.8703795604643,18.45534368583884,46.653367339856494,27875.171677797145
12534,4211.0882319709235,1,15,1164830001.4112236,0.824903400631319,0.25101572264998906,332.15092726549926,3.1283497385109014,13.22255803606993,10442.989180778446
30127,2907.1253080055117,4,39,1502206237.8004036,0.8732237442972144,0.14750357027055708,250.41557580487589,5.521594389722978,24.16980749725993,25146.379438024036
41397,2910.393997748061,11,31,254390987.70549202,0.717830251925986,0.18913155724034972,307.37839560470826,2.641826804491179,31.99157383444478,34237.67321982485
26851,4874.68410756248,7,71,1079948604.7089481,0.8661830205518006,0.01825209744600796,387.10739052397844,3.9041933831496243,33.65306363799014,21647.257170697798
2016,7223.834325018652,18,51,1273496659.448291,0.8854656990520513,0.13502794029574242,392.1632389078302,0.7608523082381811,11.804483959668426,2907.027653419814
25253,3652.8000408392018,4,54,661198161.8347063,0.7499177798134111,0.10209849324171619,258.03388725184925,1.5557465487265367,18.049273637582775,21017.436001925365
25276,6139.42912003174,17,12,1910706617.3124135,0.7007211249924785,0.07642275461488528,268.51336205478805,2.551404217918103,15.774070104982382,21164.070685070674
24247,3886.5961597676837,11,59,1088575368.462976,0.9877027421843549,0.02574859665827553,250.7305517550683,1.4472756375516433,22.798054146602308,20099.422982081374
25300,3114.779572598695,11,46,446782470.7072722,0.8507633006643593,0.1211689672745553,380.301056839143,4.051644331993674,30.05150301631899,21221.01462946764
9529,346.1092075663622,11,71,304797697.41863966,0.708911918630046,0.0607241718544983,260.6329338738279,0.13004035896614088,7.043363535954495,7946.829020991769
18262,138.74964678036733,15,24,1129153143.4141946,1.1299721519835897,0.032118785324867276,266.1850228329844,1.5998829843700206,19.389784713604644,15119.442218596932
10268,2349.356010536844,14,49,812952924.141165,0.9922048385333204,0.0772879069582129,284.1433974362099,0.85509452925673,11.524604227923202,9269.078791499824
22271,4123.422239329855,17,39,465839485.7599308,0.7855841752459102,0.1091776481280819,387.58743274680023,3.607650551611162,26.93311833822436,18387.982567777246
13185,8527.485556884396,2,24,158327124.8929717,1.1326233114704882,0.21382153930522269,353.2351010929723,2.1278772045860235,20.29387867778898,11919.748220792491
22243,8004.994005011212,18,28,1176540152.071972,0.8267929852364901,0.2960108862579575,342.53220396511733,6.792277682541727,23.47780021304905,18847.230977090192
40099,2744.9360996211,16,61,1237340449.9839578,0.8137228657681279,0.16791027259232497,367.6985358509719,9.385368206978825,41.5343292764661,33078.00606824208
9571,2520.9503855445632,12,59,369424942.24479014,1.1473170284986345,0.07921711358463378,353.9926746463784,1.30173551266581,18.54570845502344,7890.756591798621
40976,2350.4885035932716,10,13,1243302294.5635781,0.7897289397297368,0.47075867629742235,361.8890231021776,18.256706670633328,38.22953876193014,33386.665360820545
39044,3458.449671235783,16,20,1908748233.944437,1.1394928965845372,0.2622783189882711,261.04846580469456,26.929189128855604,42.49349828073118,31799.043171306777
49984,5032.167323660685,3,59,1958761658.980505,1.1014866506239005,0.37352136302091304,338.46479446614956,48.696596301400334,61.15225605017899,40870.87164323099
41774,4442.810943112597,8,76,1788136579.4583094,0.8548887704146166,0.35027321922174653,362.98109308838184,23.039530785383516,44.40438443895771,33734.423806332095
3568,2260.9046679367884,2,62,1633449303.587907,0.7171985405765677,0.14959941099257432,334.84879304999436,0.6778393182504325,7.921250485997886,3044.685659313243
3027,1391.4689584418186,1,68,497798889.7553294,0.7412865517756584,0.284332343436998,251.76923100467863,0.27067715607927945,1.8310281525490706,2582.5215592760746
3695,224.5203436133343,14,53,397226846.74226725,0.7547641338847887,0.30506041676750106,281.6679834224319,0.22063213774304757,3.833391056246485,2763.137713711318
49190,1624.236062798388,4,33,945400444.3421735,1.145399417580239,0.18237760180081106,394.4349995600486,20.312699257373097,65.4867489701417,39363.86017292457
6258,7083.02806492177,4,11,1277300327.5052495,0.9020179890187378,0.3386756170871731,355.7041961381716,2.8000592316709603,10.510378230803505,5260.513031787454
23002,2512.021836521271,9,73,1716289499.6159182,0.7162648786432471,0.39743151020516154,353.2757351320344,9.796689055893278,24.486429136334415,18988.91071736403
40504,4739.157920202947,3,6,540729778.159923,0.9782742310278398,0.18846316984682784,349.0378662727463,7.966452699054315,43.82643784481159,33334.58123466133
34159,5953.881374340122,5,37,1011331010.9886318,0.8039961253034957,0.01730853205577207,269.1712000274839,1.032218173341446,27.123763872107638,27560.109114116192
14986,8879.72493803291,1,52,1330136459.7180073,0.8175630213040095,0.181174609439133,250.61241714879156,2.6299244058630338,10.767702641649462,12600.915639645045
13666,8899.665474094852,19,41,946628323.6153964,0.7804208674590393,0.0672396456986382,316.0978477107643,1.2185093551120683,14.120259783618016,11902.235240279244
39660,7482.763963445454,1,34,962967986.4506401,1.0810107311993586,0.08624786569986113,316.64866072679655,6.637652605927442,45.880051757042985,32131.58682100544
4561,448.0542212801641,10,45,527722605.9537302,0.7003064469026363,0.18931524370313568,371.77081767520775,0.6682249024385202,11.16224774381894,4012.308748580568
27854,5793.197148945607,12,8,1974655719.3310442,0.9194920819484225,0.11173433812295558,277.2351274536069,6.335661690067513,24.235437838766575,22881.65411459292
39952,7887.176361231915,10,43,1002867238.4741424,0.7434355832012416,0.4680955871595866,291.2666744648761,11.496160777472241,31.500207094643958,33158.14035288051
23662,271.1516431572958,2,28,1112209696.2704346,0.9761873005022768,0.3298734319453748,261.73634975340525,8.94584180946481,21.616095900412205,18693.131334459053
9392,5541.877675200125,16,54,515262653.4449752,0.8729961730806712,0.26399843812766577,309.98125529319464,1.6604832758064898,11.681097008824205,8282.471278907284
31535,8591.865043281692,8,41,1076859764.8304553,0.714175790388214,0.014764927911432784,288.3984622738992,1.1045306892920081,23.555962573280812,26794.420717422727
14067,4793.610550838443,14,57,585164161.2151828,0.9304871155775221,0.060772694190432686,289.4343766228204,0.5854275081538132,15.007037690423138,11576.63449972892
49033,140.6514086847397,15,29,484438877.62858623,0.9852927489324013,0.39635414488999837,288.10796306779264,11.116522203800336,48.90766128327425,39243.53665587714
24599,209.03224752251384,16,35,623872276.7915754,0.8238270158313585,0.2009744438893594,284.7277763723265,3.0011555692078815,20.55638668982766,20111.349279398128
36222,4224.69677039613,11,42,105243332.16003388,1.0827559485355294,0.032291666098101066,297.9689545436948,2.0460307582477033,41.17812328536389,29522.155937772404
12837,1634.5858074258701,12,62,1183287112.8031993,0.8855243828971415,0.41452395595836306,330.5035247172847,5.605684513267197,17.038750803928533,10721.212238728285
15039,6678.06150522327,2,57,836212010.4934021,1.074673257072007,0.1582965464667177,315.6565415717621,3.1790482650535403,20.137367133051047,12863.261922874295
31818,7117.112722570924,4,54,1807509136.4684675,0.9895078645043838,0.19928485476736904,259.5170441838437,11.986149038044386,30.980487486649686,25765.76015057401
20115,1861.009975060223,3,8,177343629.86379027,1.1346265339934425,0.487440844614104,313.87897956396574,3.420551729103353,24.405542081483144,16919.95430963286
11965,8896.4795563924,9,56,182080571.62592518,0.9734623954911357,0.017601243106896328,376.94173817688784,1.4317810796028307,20.302843766727552,10734.842972721484
25538,4474.887665291366,18,35,1783159682.8939085,0.7928135966603529,0.3634489526412998,265.10561762008217,11.111474107782918,19.321509707368836,21875.295995154876
43530,1514.174485160045,19,18,340624820.1882484,1.111295597139343,0.47495324639277753,391.6542398997483,15.9734448951662,56.62251958712659,35425.93221232495
6056,7666.090820887015,7,5,104104197.83560343,1.0915176250873952,0.04129119535296643,296.28855561474813,0.5462656712853684,6.979382000909279,6396.39531109036
33482,7920.747550166051,4,47,439936341.0547262,1.1861779073671632,0.4343777419389221,252.1803444102254,10.087275900925432,38.31277739282411,28205.000236541582
48716,6429.025179388029,6,63,1665364732.685448,0.7467909595537685,0.21395842983265875,287.9733368596476,11.09145458107803,38.41195928695315,40325.83579214418
9110,8549.308976705275,19,65,1625156757.2441943,0.9956155811529246,0.4402182927518996,260.4489430832055,6.6683176676060825,8.895658513485923,8509.802916285762
14773,7399.992423103646,1,45,746251200.602557,0.9458344919717412,0.16105455051630718,334.9572019085008,2.5784992773999056,19.021204472073343,13436.246841250539
28266,8833.836798547207,16,22,1369258742.7937188,1.0354360577400825,0.4915047330449647,297.44876913258247,21.877480512322936,30.51673399176949,23724.061734648847
18412,4395.4916800062465,11,64,1063774443.9380727,1.1900899240616147,0.32705421073898533,371.0314920887006,11.786240842747057,30.744128056169036,15567.134355316546
34270,7501.211568184481,4,73,1818996480.7072215,0.9661360385578779,0.3172742766143049,359.8937632185628,21.947579686264913,41.64047420925468,28721.397880643417
7910,9997.54047794754,18,63,207204603.2931024,1.0428693174732144,0.4048926576118412,320.2894689230164,1.1520286797918753,13.274592801802399,9066.603582620028
46453,7276.81885544423,5,46,1645040344.5996003,0.8736067218610213,0.2239271741245963,334.0902416261957,16.17421639311937,45.774639453847925,38548.19103623407
26446,1230.4194243476084,6,40,424137471.9121741,0.8494852438358412,0.13674811973310305,341.315440147153,2.6878919125542464,27.79644232378891,21184.01780100004
1206,5231.355352048911,2,44,844079705.1203427,0.8676482828418335,0.13883579443235264,290.6057031093243,0.001,2.3764055480887207,1730.305525379616
22518,5914.743133305977,12,34,464718587.7260552,0.7193039467984707,0.1719958379050718,270.9064559791281,1.3981427729646612,15.56528114032075,18365.646163429894
23361,1824.6856832067708,9,15,1434967378.2288642,0.8423703227062974,0.31250279094136546,306.4778224081535,8.319249343869629,20.772318886943708,19630.73097100034
24419,9632.627178362573,12,29,1388819741.5311897,0.786473196903601,0.42081096799979517,264.228631917097,9.434569339042103,17.659393292829918,19620.40277454385
49702,1838.2397985827013,13,49,1141005443.228151,0.9287139899177783,0.25479316042961747,297.2295063108083,14.513421350080348,48.64732193626891,40108.1956280505
42523,1857.8234051609054,17,55,1426509769.926945,0.9304123819493657,0.20768963287188985,332.89032411665744,14.162634048607167,45.092990595208356,35374.618514582806
46151,9160.154665948094,5,47,1315173083.1488802,1.0826149156132518,0.3989853919586168,331.0168786197201,31.87312538065737,54.88961911039565,38398.93176260857
23403,4705.533787904544,13,70,1575239905.8001094,0.9511458239460144,0.15193727433252519,268.09200616588834,6.050066278612335,23.129862111153123,19677.975667210605
19141,725.5639648177104,13,51,554872637.4520426,0.9315407941616205,0.34762728182902797,251.25086500060118,3.4066795438721473,16.78137615128565,15118.144524214815
15820,6022.056249391433,10,28,914933968.387369,0.8158131558502457,0.06184455815598261,263.3415342910972,1.2988755255541768,11.372703048747201,14060.982525920119
41342,6058.0808514671735,15,41,388090405.7730346,1.1262400050723387,0.06548675046180959,255.42250629263015,2.7541518728123777,45.16235063528968,33659.802313517044
7374,738.5575109969618,15,60,916227772.0183686,0.7455004528423594,0.32558718361469635,310.07033341109275,1.6624869932095363,9.592382297582963,5850.3705413873795
2678,9727.972706773255,18,79,1433214327.6986485,1.191147982489643,0.0505477519950447,308.4625279258742,0.2633679379085258,7.791149282416927,4111.3914575894005
34827,5485.896656416298,18,50,1413643205.490268,0.9380374979257491,0.08597507033569299,286.2423047956876,5.062955517136932,34.03092069085306,28410.846403708758
17198,5641.977649579666,2,32,1447911116.2603915,0.7929934997978618,0.3159408380085775,282.3166689497289,5.460818425475084,14.042356900803316,13880.047005039301
10914,5249.142603573706,11,56,686658304.4242774,0.8771640278842414,0.22471981157964968,309.46298746876096,1.8269760943331386,13.346038773372745,9140.477697981194
28890,6146.244618481738,13,19,1358206550.2027552,0.7076850913543944,0.2850352619108432,262.98603673341205,6.444640951023065,18.552986354993205,24120.220160692756
23299,2716.567552460174,11,49,798186007.2189825,0.7832613396291184,0.4887020271685589,282.14636874928243,6.420440584427793,18.88057396115281,18929.20001203538
44585,2943.689344950924,4,62,1894534887.5995948,0.8676699096563385,0.31966090858666013,310.85378572818377,22.529346768186493,42.929097166679455,36807.92306538833
44689,5162.256988981714,15,71,752396095.1726437,0.9772076393759936,0.29951689408312504,264.2244871365368,11.176441349518,44.314728516969865,36609.34932403464
43557,8086.1899621594375,11,77,1245734644.6843374,0.7647404223224272,0.1962676598827812,376.12205092069155,10.723068009620556,43.18182387493725,35484.869655676164
45020,593.6593072923706,18,76,1525276856.9651344,1.0379816480915578,0.3191300215497125,351.40277469351594,28.017196203901896,54.696167719113255,35610.040219267634
3693,6073.701700980435,16,77,1822174115.1500483,1.1221382449945898,0.01636976759238291,307.46788732697166,0.28217420333554244,8.448501056406712,4283.434061279259
30467,8087.103610812508,10,45,932064346.5624307,0.986169805236953,0.28308692217788634,272.55974638433116,9.214810045031676,30.401391992408783,25614.151972371827
30723,1653.4809931685488,12,69,784921705.5957091,0.848450723612612,0.04375970665018765,279.12809678031016,1.7301905957397539,27.93395254627271,25200.168862107883
47699,248.72316560760632,13,44,917053533.1015191,0.7606961627429356,0.11788440099980974,268.0134377121616,4.110361697593746,36.11503191819029,38213.27229915939
4627,3195.861621900435,9,9,715023067.9445835,0.707767531491974,0.2859292910714117,274.01257409103,0.5745628159408733,1.525039120690096,4281.783062012411
26939,5922.6226966230215,13,79,1342456531.1278965,1.0659011664991433,0.3372957687695668,313.3771208455233,15.74929404490754,34.007401167227194,22933.17294321605
49925,1469.0034167070023,6,32,1872161851.6163096,1.014239684156362,0.19855030479634958,286.8496997921965,21.35532071362266,51.500546665114385,40208.49299881199
43941,4318.611472627606,6,42,339534912.3297968,0.9381417030176868,0.2153001588348028,382.6867715291836,8.605060390837032,49.71511736380252,35302.115362891
22834,5567.982824005351,11,22,1165751923.0632982,0.7509977761100689,0.2540309788488032,394.13930950513,6.69447317549705,25.599915569370346,19389.46894002228
19047,6028.94263809744,19,41,1805532578.184629,0.8035125906319831,0.38194655779483677,353.7047565236714,10.059403348025896,21.571021404394994,16106.492009307818
27105,2816.6760379037137,11,31,290217634.84643334,1.107586151843321,0.01863760807918196,371.3141664170324,3.8199487446242655,37.52524273470012,22573.479619335772
11230,4060.2933962642846,10,29,1038344280.4559337,0.9399257340101848,0.22906331938996416,288.26793033686823,2.783048311217352,11.153812718051622,9631.423911777838
16707,7805.558367768831,15,73,1743936232.1348476,1.1814164298096863,0.016994062974344974,349.75359612371847,2.554231741103352,27.452789116308992,14871.993647508883
22976,9418.025471794786,13,31,1810859202.2529564,1.1999860736839911,0.1663795117100637,258.69979794041916,10.762221666487353,25.979617613954613,19908.771474237583
45262,8632.615278070747,8,58,1077269106.1905413,1.1003535631827939,0.2647258244434799,394.0324127963494,23.72258787218469,60.66673766121868,37884.72133810526
24776,5686.406667160975,5,11,147408580.48866317,0.8290918049535472,0.04916044899706592,350.5310447960413,2.0479496826857013,24.8103572360603,20962.998911665625
31080,4161.898749145071,2,31,300714439.01286113,0.8155574810900608,0.24775462870842238,297.52767572094746,2.557769782112726,26.64930350695581,24871.504515426528
2306,3396.27048227704,16,63,1214761815.9583442,0.8268171602119112,0.46304121277649957,365.956233817586,1.0588940202954409,9.786815800663902,1742.8996830162503
7776,1337.0700042317787,13,76,335331352.2860554,1.1933925394082763,0.3458177454749976,252.36991738059837,1.5132678292059107,9.449903806485503,6545.466825186014
28251,1154.8573474395184,19,35,383893776.1314145,0.8676702390341458,0.3933038092196357,306.4354353085617,4.822198789243702,27.078219498229863,23265.11174077878
10474,6914.740486645212,9,72,1567022485.7860165,1.0532233718223445,0.2944029669261327,384.34866444466303,6.946355899335953,21.372699989085405,9053.832667501621
41294,2671.964720094488,15,8,1526314911.2934506,1.1795088549056805,0.4492159002231411,289.47993446173484,41.63949261879886,48.48720428510425,33759.09908836155
22959,2621.150695681223,6,22,1701268242.9083967,1.10979807338431,0.08196595309242652,350.1871468118595,6.648753864146507,30.32383870809405,18933.147648471095
6530,9982.131039330077,8,67,300896759.36160076,0.9988019045653262,0.23039515627027685,304.01555235995386,0.5672714243371475,10.33907389785193,6512.66143345174
30320,1960.4669829505744,14,56,476475274.0839537,0.784482762335866,0.3025462848474169,308.8546503530041,3.8005630889001356,27.841275846292465,24447.399154045575
4748,1565.7916189394136,5,67,1682626716.7314363,0.7874691223391732,0.4380029173723904,361.8905575231726,2.473586353235382,11.984673831095943,3653.5450131665216
32968,1076.983754823214,17,49,1470066456.525805,0.9462115427841916,0.16092502027643646,386.53089972953694,11.552819369906917,40.73211653248714,27750.307602274315
33562,5840.072917151282,7,16,1631316642.8732762,1.1759722479371215,0.010552709105224364,275.00777844481144,2.20997097146049,38.19864468427209,26807.11876066275
14545,6315.851877420804,9,12,1980516782.325052,1.1522468478753274,0.4874629144111339,291.533816313332,19.388360831815643,16.77646186497021,12033.365148904973
